"","TestId","AddId","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"35","I2742","III",5,TRUE,"logistic",FALSE,FALSE,100,9.57752287583845e-06,50597.8288490428,0.120384867030065,24477.8936471041,4.13127824945202e-06,3110.74557890402,0.00306806262786367,2.78157015548987e-06,1.6373475596187e-05,45480.6523717457,55715.0053263399,0.115337904007229,0.125431830052901,1.48021750691248e-06,1.76748282447644e-05,44500.7675143909,56694.8901836947,0.114371464279452,0.126398269780678,1.21609306810427e-05,60343.6007502747,0.291043214177746,24626.6929702652,1.62879917086401e-05,158984.137498675,0.291494072425687,24605.3369603668,3.92793292559707e-06,85833.6265949902,0.00710761543544503,170.493596399483,9.82654204603288e-06,2.27494413712472e-05,17787.8217499165,300180.453247434,0.27980204503438,0.303186099816994,24324.8749942897,24885.798926444,8.58924317446981e-06,2.39867402428103e-05,-9249.77062750544,327218.045624856,0.277563146172214,0.305424998679159,24271.1695114238,24939.5044093098
"36","I2742b","III",5,TRUE,"logistic",FALSE,FALSE,100,1.08692022322777e-05,56986.0038305816,0.175317701733215,34215.3812635896,2.4544811193309e-06,2088.18947942059,0.00272906573279555,6.83158079097833e-06,1.4906823673577e-05,53550.9321369347,60421.0755242285,0.170828388602766,0.179807014863663,6.0584192383891e-06,1.56799852261662e-05,52893.1524509172,61078.8552102459,0.169968732896935,0.180666670569494,1.18275322779257e-05,64376.1946481376,0.277473227984329,34315.5517033498,1.57670087057352e-05,81991.7118363035,0.279295914322038,34209.4927620496,3.94241191815775e-06,21563.2751870843,0.00617336412402348,219.853269649737,9.28174110036567e-06,2.22522763111047e-05,46520.1241535498,117463.299519057,0.269140730338019,0.289451098306056,33847.8341334758,34571.1513906235,8.03988134614598e-06,2.34941360653244e-05,39727.6924696183,124255.731202989,0.267196120638952,0.291395708005124,33778.5803535362,34640.4051705631
"37","NEG","III",5,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","I2742","V",100,TRUE,"richards",FALSE,FALSE,100,2.32367600545929e-05,113268.151749806,0.332563966548006,47691.9262757196,6.87428221839293e-06,3474.03157311919,0.00327538271758044,1.19285658053366e-05,3.45449543038493e-05,107553.369812025,118982.933687587,0.327175961977586,0.337951971118426,9.76316690654278e-06,3.67103532026431e-05,106459.049866492,120077.253633119,0.326144216421548,0.338983716674464,1.91665039947449e-05,111012.57175351,0.392232755303899,47674.6287595497,2.76985425145391e-05,131480.613269597,0.392813308976301,47514.8157840917,1.53590387123198e-05,48099.1736172599,0.00105695163573974,307.518218792106,2.43292383277305e-06,5.29641611963051e-05,52357.4726692048,210603.75386999,0.39107462353551,0.394551994417093,47008.9483141787,48020.6832540047,-2.40517336160768e-06,5.78022583906858e-05,37206.2329797679,225754.993559427,0.390741683770252,0.394884934182351,46912.0800752592,48117.5514929242
"39","I2742","V",100,TRUE,"richards",FALSE,FALSE,100,2.06814493579822e-05,111625.142320223,0.382994378766001,54356.4124614056,1.68665627535384e-06,1117.01454703604,0.00188435890266631,1.79068997850252e-05,2.34559989309393e-05,109787.653390349,113462.631250098,0.379894608371114,0.386094149160887,1.73756030582887e-05,2.39872956576758e-05,109435.793808033,113814.490832414,0.379301035316775,0.386687722215227,1.96912972527135e-05,110884.091852378,0.421788779298722,54245.9424999961,2.45079197847697e-05,111879.772647492,0.425487365166692,54085.0149212178,4.30053641004677e-06,16184.2321842103,0.00316332571696629,380.574411104458,1.74335373902428e-05,3.15823021792966e-05,85256.7107044657,138502.834590518,0.420283694362283,0.430691035971102,53458.970014951,54711.0598274847,1.6078868421078e-05,3.29369711484614e-05,80158.6775664395,143600.867728544,0.419287246761439,0.431687483571946,53339.0890754531,54830.9407669826
"40","I2742","V",100,TRUE,"richards",FALSE,FALSE,100,1.79517675108663e-05,124034.949164112,0.299686035973382,39610.2825851451,5.49341071054505e-06,4201.81967788923,0.00342934011596414,8.91510689201971e-06,2.69884281297129e-05,117122.955793984,130946.94253424,0.294044771482621,0.305327300464143,7.18468251819802e-06,2.87188525035346e-05,115799.382595449,132270.515732775,0.292964529346092,0.306407542600671,1.59829215833334e-05,122454.3317714,0.363805126374219,39573.9597973045,1.64691429909341e-05,130157.44131753,0.368062540742521,39447.8818080818,1.66037997281213e-06,23855.0146991431,0.00341689844503112,177.029002110171,1.37378179356581e-05,1.92004680462101e-05,90915.9421374395,169398.94049762,0.362441742800445,0.373683338684598,39156.6690996106,39739.094516553,1.32147982442223e-05,1.97234877376459e-05,83401.6125072094,176913.27012785,0.36136541979026,0.374759661694782,39100.9049639459,39794.8586522177
"41","I2742b","V",100,TRUE,"richards",FALSE,FALSE,100,3.50488565866941e-05,166208.886231439,0.487566446358403,44277.4587866867,9.25509704876087e-06,3036.56561827414,0.00521880903760468,1.98242219414825e-05,5.02734912319057e-05,161213.735789378,171204.0366735,0.478981505491544,0.496151387225263,1.69088663711228e-05,5.31888468022654e-05,160257.217619621,172160.554843256,0.477337580644698,0.497795312072108,5.63832891138434e-05,167963.52414372,0.580990616456473,44401.3834568735,5.70333666404347e-05,167823.296608561,0.580537884893211,44168.9763395431,1.73903233771042e-05,5194.57294354289,0.00479433006129176,316.515841456108,2.84262846850982e-05,8.56404485957711e-05,159278.224116433,176368.369100689,0.572651211942387,0.588424557844036,43648.3077803478,44689.6448987384,2.29483328213104e-05,9.1118400459559e-05,157641.933639217,178004.659577905,0.57114099797308,0.589934771813343,43548.6052902892,44789.3473887971
"42","NEG","V",100,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","x","V",0,FALSE,"logistic",FALSE,FALSE,100,4.96846763520177e-08,-6131.0576645485,0.000717332827370667,184.445327178507,6.5163015524056e-08,12906.948690684,2.93613840524698e-05,-5.75084841850544e-08,1.5687783688909e-07,-27362.9882607237,15100.8729316267,0.000669033350604354,0.000765632304136979,-7.8034834075132e-08,1.77404186779167e-07,-31428.6770982891,19166.5617691921,0.000659784514627826,0.000774881140113507,6.15709307119693e-08,32243.8263609331,0.00102176454909601,184.686011766616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","I2742","III",7,TRUE,"logistic",FALSE,FALSE,100,1.22959052195668e-05,49452.5569962059,0.16789031199478,34238.4415645184,5.79132988440619e-06,3689.03599397141,0.00487305686449687,2.76916755971863e-06,2.1822642879415e-05,43384.0927861229,55521.0212062888,0.159874133452683,0.175906490536878,9.44898646130687e-07,2.36469117930029e-05,42222.0464480219,56683.0675443898,0.158339120540367,0.177441503449194,2.1237358974664e-05,70919.7737687929,0.381595156844898,34533.4336937651,2.22006131077207e-05,76132.0034856578,0.379602167047818,34459.9214027658,5.74502529850176e-06,9550.8964891282,0.00786762726392812,153.173025591905,1.27500464916853e-05,3.16511797237561e-05,60420.7787610419,91843.2282102737,0.366659920198656,0.39254441389698,34207.9517756671,34711.8910298645,1.09403635226572e-05,3.34608626927841e-05,57412.2463669665,94851.7606043491,0.364181617610519,0.395022716485117,34159.7022726057,34760.140532926
"45","I2742","III",7,TRUE,"logistic",FALSE,FALSE,100,1.1231039644781e-05,51393.3143261776,0.16850197976924,33922.4910817316,4.47807802279771e-06,3430.59020930976,0.00438247238077759,3.86460129727878e-06,1.85974779922833e-05,45749.993431863,57036.6352204921,0.161292812702861,0.175711146835619,2.4540067200975e-06,2.00080725694645e-05,44669.3575159305,58117.2711364247,0.159912333902916,0.177091625635564,1.84709635616359e-05,78583.5810752993,0.354482849817362,34345.3773715127,5.11708246117886e-05,147201.403400818,0.359576655973594,34269.5391912863,4.64250027585899e-05,81789.5352231183,0.00779200631050371,172.119412491913,-2.51983049260918e-05,0.000127539954149669,12657.6179587885,281745.188842848,0.346758805592815,0.372394506354373,33986.4027577372,34552.6756248355,-3.98221807950477e-05,0.000142163830018625,-13106.0856364937,307508.89243813,0.344304323605007,0.374848988342181,33932.1851428022,34606.8932397705
"46","I2742","III",7,TRUE,"logistic",FALSE,FALSE,100,7.456245126213e-06,47646.7337132701,0.0923946095050585,19067.5308440364,5.61009021643857e-06,5349.49875273701,0.00404497062956285,-1.77235327982844e-06,1.66848435322544e-05,38846.8082650177,56446.6591615225,0.0857406328194276,0.0990485861906894,-3.53953169800659e-06,1.84520219504326e-05,37161.7161579056,58131.7512686347,0.0844664670711153,0.100322751939002,1.90579408036721e-05,175609.9559063,0.261542483272487,19542.5890681471,2.50114295484973e-05,141762.213681972,0.261472622732924,19554.5164020721,9.7605801547336e-06,38715.3387746167,0.00439752178433235,216.776176399765,8.95527519396052e-06,4.10675839030341e-05,78075.4813977274,205448.945966216,0.254238699397697,0.268706546068151,19197.9195918945,19911.1132122497,5.88069244521943e-06,4.41421666517751e-05,65880.1496837231,217644.27768022,0.252853480035633,0.270091765430215,19129.6350963286,19979.3977078156
"47","I2742b","III",7,TRUE,"logistic",FALSE,FALSE,100,1.17016779505785e-05,59594.9610258556,0.216373571289519,41407.9449643136,1.37360087207916e-06,1243.68699747062,0.00190473492535737,9.44210451600828e-06,1.39612513851487e-05,57549.0959150165,61640.8261366948,0.213240282337306,0.219506860241732,9.00942024130335e-06,1.43939356598536e-05,57157.3345108132,62032.587540898,0.212640290835819,0.22010685174322,2.07114803557462e-05,75954.2869347332,0.318810698249503,41659.7809018552,2.16691242170057e-05,83979.912464537,0.321347143300461,41476.3595653519,3.45354500301971e-06,19219.2584537822,0.00880246404305079,399.666688896973,1.59880426870383e-05,2.73502057469731e-05,52364.2323080653,115595.592621009,0.306867089949642,0.335827196651279,40818.9078621164,42133.8112685874,1.49001760110871e-05,2.84380724229243e-05,46310.1658951239,121649.65903395,0.304094313776081,0.33859997282484,40693.0128551138,42259.7062755899
"48","NEG","III",7,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","I2742","V",150,TRUE,"richards",FALSE,FALSE,100,9.35339149319416e-06,180412.971286996,0.326384729165777,20776.3561828246,1.51769688195307e-07,371.818642617666,0.00115078774728624,9.10373035611288e-06,9.60305263027544e-06,179801.32961989,181024.612954102,0.324491683321491,0.328277775010063,9.05592290433136e-06,9.65086008205697e-06,179684.206747466,181141.735826527,0.324129185181096,0.328640273150458,1.19536972280215e-05,183893.123455888,0.338514688351801,20771.0105149534,1.34376009192207e-05,197513.135623822,0.340002011036481,20596.0426681286,5.12385695829963e-06,15192.8916669024,0.00227282600287558,373.775113397821,5.00885622281784e-06,2.18663456156236e-05,172520.828831767,222505.442415876,0.33626321226175,0.343740809811211,19981.1826065892,21210.902729668,3.39484128095345e-06,2.3480360557488e-05,167735.067956693,227291.203290951,0.335547272070845,0.344456750002117,19863.4434458689,21328.6418903883
"50","I2742","V",150,TRUE,"richards",FALSE,FALSE,100,8.57679696593189e-06,174817.186517018,0.312536506901126,21371.9810440401,1.31144609440803e-07,364.27820069802,0.00102415438387936,8.36106408340176e-06,8.79252984846201e-06,174217.94887687,175416.424157166,0.310851772939645,0.314221240862608,8.31975353142791e-06,8.83384040043586e-06,174103.20124365,175531.171790386,0.310529164308723,0.31454384949353,1.34986889116757e-05,236552.162334619,0.32267489347481,21343.9876097366,1.6798145009215e-05,236649.990893164,0.32285538305941,21200.1993225233,4.65441883840004e-06,32009.3617776246,0.000654015763784092,281.287008654708,9.14162602004694e-06,2.44546639983831e-05,183994.590768971,289305.391017356,0.321779527127985,0.323931238990835,20737.4821932863,21662.9164517602,7.67548408595093e-06,2.59208059324791e-05,173911.641809019,299388.339977308,0.321573512162393,0.324137253956427,20648.87678556,21751.5218594865
"51","I2742","V",150,TRUE,"richards",FALSE,FALSE,100,1.01888808319379e-05,199946.992830291,0.375042285800318,16338.2201647269,2.49810038140338e-07,583.373076186931,0.00321812209262825,9.777943319197e-06,1.05998183446787e-05,198987.344119964,200906.641540619,0.369748474957945,0.380336096642692,9.69925315718279e-06,1.06785085066929e-05,198803.581600965,201090.404059617,0.368734766498767,0.381349805101869,2.89898855852178e-05,212689.262257056,0.397058155122055,17368.1917695379,3.84073133351539e-05,234782.335268153,0.399065896404384,17103.9184868049,1.86239908162108e-05,21400.3546807356,0.00488108891957271,398.302330863839,7.7708484424871e-06,6.90437782278207e-05,199578.751818343,269985.918717963,0.391036505131686,0.407095287677081,16448.7111525339,17759.1258210759,1.90429133538069e-06,7.49103353349271e-05,192837.640093911,276727.030442395,0.389498962122021,0.408632830686746,16323.2459183118,17884.591055298
"52","I2742b","V",150,TRUE,"gompertz",FALSE,FALSE,100,0.000106154424281343,310743.151450864,23.8437012374381,2234.92148029275,3.0921518435663e-05,8780.68902456489,8.37050954277342,5.52885264546769e-05,0.000157020322108008,296298.918005455,325187.384896273,10.0742130395758,37.6131894353004,4.5548248147443e-05,0.000166760600415242,293533.000962717,327953.301939011,7.43750253360218,40.249899941274,1.15554416902594e-05,246062.483833587,0.163515464448061,2301.67039093982,1.23349352767504e-05,258895.150375005,0.159685085408065,2243.02769935846,1.71627040945408e-06,1924.8741098842,0.0083795752947364,108.264178464911,9.51167045319844e-06,1.51582001003024e-05,255728.732464246,262061.568285765,0.145900684048224,0.173469486767907,2064.93312578368,2421.12227293324,8.9710452742204e-06,1.56988252792804e-05,255122.397119632,262667.903630378,0.143261117830382,0.176109052985748,2030.82990956723,2455.22548914968
"53","NEG","V",150,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","x","V",0,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","x","V",0,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03712705899739e-07,34653.8860237277,0.00129710603124409,19.6394819111126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","I2742","III",10,TRUE,"richards",FALSE,FALSE,100,1.11819701703009e-05,63045.2697514441,0.126249039047957,24751.2820249207,2.30162201194268e-05,21522.4798978495,0.00323863431320265,-2.66797119261561e-05,4.9043652266758e-05,27640.7903194816,98449.7491834065,0.120921485602738,0.131576592493175,-3.39298212637755e-05,5.62937616043774e-05,20861.2091516591,105229.330351229,0.119901315794079,0.132596762301834,1.2748182802542e-05,81604.1695135803,0.251971490278284,24912.9680970432,1.37616051806782e-05,90840.5400612291,0.252372001940393,24877.5149883452,1.9327238295003e-06,5428.43618669182,0.00369242586658986,86.7203127260144,1.05822744811502e-05,1.69409358802062e-05,81910.762534121,99770.3175883371,0.246297961389852,0.258446042490933,24734.8600739109,25020.1699027795,9.97346647485765e-06,1.75497438864988e-05,80200.8051353131,101480.274987145,0.245134847241877,0.259609156638909,24707.5431754022,25047.4868012882
"57","I2742","III",10,TRUE,"gompertz",FALSE,FALSE,100,4.6586197432101e-06,47537.7734689127,0.282619653242765,50159.2503825936,2.00260909693627e-07,1382.48820065363,0.00208995861238574,4.32919054676408e-06,4.98804893965611e-06,45263.5803788374,49811.9665589879,0.27918167132539,0.286057635160139,4.26610836021059e-06,5.05113112620961e-06,44828.0965956316,50247.4503421938,0.278523334362489,0.286715972123041,1.45393754816073e-05,115200.427805255,0.305122453428963,50070.9427921491,1.68412497423855e-05,112204.700362346,0.306543287040028,49880.7669756862,3.34192687338802e-06,19116.8984774999,0.0012208374005584,312.144485459613,1.13437800356622e-05,2.23387194491088e-05,80757.4023668587,143651.998357833,0.30453500951611,0.308551564563947,49367.2892971052,50394.2446542673,1.0291073070545e-05,2.3391426414226e-05,74735.5793464462,149673.821378246,0.304150445734934,0.308936128345123,49268.9637841854,50492.5701671871
"58","I2742","III",10,TRUE,"logistic",FALSE,FALSE,100,8.62959580724802e-06,60926.0447395185,0.24283355474946,44976.8929647748,1.14821580714058e-06,2140.35674713326,0.00311576474939803,6.74078080450176e-06,1.05184108099943e-05,57405.1578904842,64446.9315885527,0.2377081217367,0.24795898776222,6.37909282525248e-06,1.08800987892436e-05,56730.9455151373,65121.1439638997,0.23672665584064,0.24894045365828,2.67865418957042e-05,96839.436955535,0.351667383637802,45194.5503286043,2.67825917721335e-05,100647.648452369,0.353717803536521,45075.2223733459,6.39062779081586e-06,5278.99640075443,0.00353630043528428,223.743722192309,1.62700090562414e-05,3.72951744880255e-05,91963.6993731282,109331.59753161,0.347900589320479,0.359535017752564,44707.1639503395,45443.2807963522,1.42569613021344e-05,3.93082222421325e-05,90300.8155068905,110994.481397848,0.346786654683364,0.360648952389679,44636.6846778489,45513.7600688428
"59","I2742b","III",10,TRUE,"gompertz",FALSE,FALSE,100,7.12111549756327e-06,63393.3641423494,0.353575085860475,59404.7028449641,3.33550005981307e-07,1242.67851872282,0.00256988031162058,6.57242573772402e-06,7.66980525740252e-06,61349.1579790503,65437.5703056484,0.34934763274786,0.357802538973091,6.4673574858399e-06,7.77487350928663e-06,60957.7142456526,65829.0140390461,0.348538120449699,0.358612051271252,1.98974530454219e-05,144641.105440151,0.40641758083022,59486.7722974519,3.89426967028056e-05,143385.772309309,0.415468064761937,59274.489734516,1.79330500725285e-05,21720.0739604972,0.00906411117408825,467.376320151783,9.44282933349623e-06,6.8442564072115e-05,107656.250644291,179115.293974327,0.400557601880562,0.430378527643312,58505.6556878664,60043.3237811657,3.79391856064976e-06,7.40914748449615e-05,100814.427346734,185957.117271883,0.397702406860724,0.43323372266315,58358.4321470186,60190.5473220135
"60","NEG","III",10,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","NEG","V",200,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","x","V",0,FALSE,"logistic",FALSE,FALSE,100,3.45757936138941e-08,-120829.994177192,0.00503594200023863,1266.97903603702,3.98931935266169e-09,16072.7328330817,2.15388755089429e-05,2.80133632787656e-08,4.11382239490226e-08,-147269.639687612,-94390.3486667728,0.00500051055002642,0.00507137345045084,2.67567276826772e-08,4.2394859545111e-08,-152332.550530032,-89327.437824352,0.0049937258042411,0.00507815819623616,2.44505875294174e-07,-9836.45954850948,0.00501095359099984,1266.84083484828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","I2742","III",14,TRUE,"richards",FALSE,FALSE,100,1.44320247477406e-06,83536.0320664078,0.106269989014477,16367.7861809275,9.93066434592344e-08,4020.73308769585,0.00076694640570145,1.27984304628362e-06,1.6065619032645e-06,76921.9261371482,90150.1379956675,0.105008362177098,0.107531615851855,1.24856145359396e-06,1.63784349595416e-06,75655.395214524,91416.6689182917,0.104766774059302,0.107773203969651,1.54173543796775e-06,89228.8700762462,0.119694607097935,16440.9990078894,1.89496393511792e-06,105459.338944915,0.120002978563226,16403.3700338942,2.36934721918398e-07,27216.2868483342,0.000530542140464737,56.1459357041929,1.50520631756215e-06,2.28472155267368e-06,60688.547079405,150230.130810425,0.119130236742161,0.12087572038429,16311.0099696608,16495.7300981276,1.43057188015786e-06,2.35935599007798e-06,52115.4167221798,158803.26116765,0.118963115967915,0.121042841158537,16293.3239999139,16513.4160678744
"64","I2742","III",14,TRUE,"richards",FALSE,FALSE,100,1.55068456738821e-06,90992.208395547,0.113562211610059,16519.5099293016,9.0218962713479e-08,3298.72308539407,0.000801311676017488,1.40227437372454e-06,1.69909476105188e-06,85565.8089200737,96418.6078710202,0.112244053903011,0.114880369317108,1.37385540046979e-06,1.72751373430663e-06,84526.7111481746,97457.7056429194,0.111991640725065,0.115132782495054,2.9629427148766e-06,153222.455764509,0.128068272155754,16569.7202201141,4.99146770149625e-06,180806.040612822,0.129212132417086,16517.1447348032,1.919999645926e-06,23641.8278922844,0.00153819004108283,101.364773296056,1.83306828394798e-06,8.14986711904452e-06,141915.233730014,219696.84749563,0.126681809799505,0.131742455034668,16350.3996827312,16683.8897868752,1.22826839548129e-06,8.75466700751121e-06,134468.057943945,227144.0232817,0.126197279936564,0.132226984897609,16318.4697791429,16715.8196904634
"65","I2742","III",14,TRUE,"logistic",FALSE,FALSE,100,1.27809756029541e-06,75365.7040527256,0.0846140061100726,12837.9673603201,5.1427199843668e-08,1496.90889707154,0.000648845118928903,1.19349981655258e-06,1.36269530403824e-06,72903.2889170429,77828.1191884083,0.0835466558894346,0.0856813563307106,1.17730024860182e-06,1.378894871989e-06,72431.7626144653,78299.6454909858,0.0833422696769719,0.0858857425431732,1.62679223651607e-06,78830.8024787972,0.093900877268016,13068.0957786399,5.30189415611279e-06,148163.174013027,0.0957116773515343,13023.9777420773,6.23637975035067e-06,88551.4456266114,0.00150636022784043,84.9739018126394,-4.95695053321407e-06,1.55607388454397e-05,2496.0459572511,293830.302068803,0.0932337147767368,0.0981896399263318,12884.1956735955,13163.7598105591,-6.92141015457453e-06,1.75251984668001e-05,-25397.6594151315,321724.007441185,0.092759211304967,0.0986641433981015,12857.4288945245,13190.5265896301
"66","I2742b","III",14,FALSE,"logistic",FALSE,FALSE,100,1.12418095932656e-07,-27557.4585876874,0.00392067770893293,1010.89492567219,7.54299608509422e-08,22043.0245984568,4.74220199260276e-05,-1.16641896671443e-08,2.36500381532455e-07,-63818.2340521488,8703.316876774,0.00384266848615462,0.00399868693171125,-3.54246273351911e-08,2.60260819200502e-07,-70761.7868006627,15646.8696252879,0.00382773054987792,0.00401362486798795,8.76526892702756e-08,-2011.85270704172,0.00503821071197048,1011.19976364415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","NEG","III",14,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","I2742","V",250,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36874654116473e-08,146106.983462525,0.00216311251987355,348.883169833564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","I2742","V",250,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89012431994342e-09,-115165.446067265,0.00163497293102421,283.507087521244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","I2742","V",250,FALSE,"logistic",FALSE,FALSE,100,-8.75700634963123e-09,678968.304923411,0.00433182949937781,1023.73307085653,4.04776652335182e-09,196893.22065083,0.00021349876544288,-1.5415582280545e-08,-2.09843041871748e-09,355078.956952796,1002857.65289403,0.00398062403022427,0.00468303496853134,-1.66906287354008e-08,-8.23383963861652e-10,293057.592447784,1064879.01739904,0.00391337191910976,0.00475028707964585,6.51990827608597e-09,-315192.918471553,0.0042803778645992,1023.56422168904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","I2742b","V",250,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.31557089754193e-09,-136922.546683878,0.00145955242658376,320.879853652714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","NEG","V",250,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","x","V",0,FALSE,"logistic",FALSE,FALSE,100,1.7473734764132e-08,-145664.307255101,0.00303006839799284,758.53804830282,4.27713623352582e-09,40574.5919340146,3.03744200901526e-05,1.0437845659982e-08,2.45096238682819e-08,-212409.510986555,-78919.103523647,0.00298010247694453,0.00308003431904114,9.09054774642136e-09,2.58569217818426e-08,-225190.50744577,-66138.1070644324,0.00297053453461614,0.00308960226136953,1.38046291959631e-07,18754.2098574349,0.00301863252179894,758.351305259698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
